[2016-08-24 01:11:28] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'dfgj' for key 'PRIMARY' [] []
[2016-08-24 01:25:44] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('frende5', 'rueda', 'alejandro', 'frende5557111', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-24 10:22:56] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:23:04] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:23:17] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('frende55', 'dsfh', 'dsfg', 'sdfh', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-24 10:28:57] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:28:59] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:34:02] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:34:14] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-25 15:13:05] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('alex', '5557111', 'alejandro', 'rueda', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-25 16:11:27] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('prueba', 'sfgj', 'sh', 'fsgj', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-25 16:11:52] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'prueba' for key 'PRIMARY' [] []
[2016-08-25 16:12:04] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'prueba' for key 'PRIMARY' [] []
[2016-08-25 16:12:18] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'prueba' for key 'PRIMARY' [] []
[2016-08-25 16:40:01] defaultLogger.INFO: SELECT idusuario, password, nombre, apellidos, avatar FROM usuario WHERE idusuario = 'alex' [] []
[2016-09-10 17:09:21] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-10 17:09:22] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-10 17:09:22] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=20 [] []
[2016-09-10 17:09:41] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-10 17:09:41] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-10 17:09:42] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=21 [] []
[2016-09-10 17:09:42] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-10 17:09:42] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=21 [] []
[2016-09-10 17:09:48] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-10 17:09:48] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-10 17:09:48] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-10 17:09:49] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-10 17:09:49] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=20 [] []
[2016-09-10 17:10:02] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-09-10 17:10:02] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-10 17:10:02] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-09-10 17:10:02] defaultLogger.INFO: INSERT INTO mensaje (idmensaje, descripcion, asunto, idusuario) VALUES (NULL, 'Ejemplo', 'Hola que tal', 'alex') [] []
[2016-09-10 17:10:02] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=20 [] []
[2016-09-10 17:10:03] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje INNER JOIN viaje_mensajes ON (viaje.idviaje=viaje_mensajes.idviaje) WHERE viaje_mensajes.idmensaje=17 [] []
[2016-09-10 17:10:03] defaultLogger.INFO: INSERT INTO viaje_mensajes (idviaje, idmensaje) VALUES (20, 17) [] []
[2016-09-10 17:10:07] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-10 17:10:08] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-10 17:10:08] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-10 17:10:11] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-10 17:10:11] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-10 17:10:11] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-10 17:10:11] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-10 17:10:11] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=20 [] []
[2016-09-10 17:10:45] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-10 17:10:45] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-10 17:10:45] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=21 [] []
[2016-09-10 17:10:46] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-10 17:10:46] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=21 [] []
[2016-09-10 17:10:48] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-10 17:10:49] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-10 17:10:49] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-10 17:10:49] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-10 17:10:49] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=20 [] []
[2016-09-10 17:10:57] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='22' LIMIT 1 [] []
[2016-09-10 17:10:57] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-10 17:10:57] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=22 [] []
[2016-09-10 17:10:58] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='22' LIMIT 1 [] []
[2016-09-10 17:10:58] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=22 [] []
[2016-09-10 17:11:04] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-10 17:11:04] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-10 17:11:04] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=21 [] []
[2016-09-10 17:11:05] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-10 17:11:05] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=21 [] []
[2016-09-21 16:07:02] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-21 16:07:02] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-21 16:07:02] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-21 16:07:06] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-21 16:07:06] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-21 16:07:06] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-21 16:07:06] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=20 [] []
[2016-09-21 16:07:06] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-21 16:07:27] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='22' LIMIT 1 [] []
[2016-09-21 16:07:27] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='22' LIMIT 1 [] []
[2016-09-21 16:07:27] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-21 16:07:27] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=22 [] []
[2016-09-21 16:07:27] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=22 [] []
[2016-09-21 16:07:45] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-21 16:07:45] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-21 16:07:45] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=21 [] []
[2016-09-21 16:07:46] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-21 16:07:46] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=21 [] []
[2016-09-21 16:08:07] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-09-21 16:08:08] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-21 16:08:08] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-09-21 16:08:08] defaultLogger.INFO: INSERT INTO mensaje (idmensaje, descripcion, asunto, idusuario) VALUES (NULL, 'mensaje de prueba2', 'Hola', 'alex') [] []
[2016-09-21 16:08:08] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=21 [] []
[2016-09-21 16:08:08] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje INNER JOIN viaje_mensajes ON (viaje.idviaje=viaje_mensajes.idviaje) WHERE viaje_mensajes.idmensaje=18 [] []
[2016-09-21 16:08:08] defaultLogger.INFO: INSERT INTO viaje_mensajes (idviaje, idmensaje) VALUES (21, 18) [] []
[2016-09-21 16:08:11] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-21 16:08:12] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='0' LIMIT 1 [] []
[2016-09-21 16:08:12] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje LEFT JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idmensaje IS NULL  [] []
[2016-09-21 16:08:16] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-21 16:08:16] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-21 16:08:16] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='21' LIMIT 1 [] []
[2016-09-21 16:08:16] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje INNER JOIN viaje_mensajes ON (mensaje.idmensaje=viaje_mensajes.idmensaje) WHERE viaje_mensajes.idviaje=21 [] []
[2016-09-21 16:08:16] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=21 [] []
[2016-09-21 16:08:57] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
[2016-09-21 16:08:57] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario IS NULL  AND usuario.password IS NULL  LIMIT 1 [] []
[2016-09-21 16:08:57] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario INNER JOIN viaje_usuario ON (usuario.idusuario=viaje_usuario.idusuario) WHERE viaje_usuario.idviaje=20 [] []
[2016-09-21 16:08:58] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' LIMIT 1 [] []
